Student_ID,Dropout_Probability,Risk_Level,Actual_Status,Predicted_Dropout,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Admission grade,Age at enrollment,Tuition fees up to date,Debtor,Scholarship holder,Gender
2438,73.5,HIGH RISK,Dropout,Yes,3,12.5,3,12.333333333333334,107.5,22,1,0,1,1
1857,73.5,HIGH RISK,Graduate,Yes,6,12.875,6,11.833333333333334,136.0,19,0,1,1,0
3522,73.44,HIGH RISK,Dropout,Yes,12,11.25,13,11.642857142857142,134.1,24,1,0,0,1
1898,73.19,HIGH RISK,Dropout,Yes,4,11.5,5,12.2,112.3,18,0,1,0,0
1243,73.08,HIGH RISK,Enrolled,Yes,1,10.0,1,11.0,100.0,25,1,0,0,1
672,72.91,HIGH RISK,Dropout,Yes,7,14.714285714285714,9,13.444444444444445,120.0,30,1,0,0,0
3584,72.9,HIGH RISK,Enrolled,Yes,5,10.5,4,12.5,115.5,19,0,1,0,1
1005,72.9,HIGH RISK,Dropout,Yes,6,17.428571428571427,6,16.5,126.6,18,1,0,0,0
69,72.89,HIGH RISK,Dropout,Yes,4,10.75,5,11.2,120.1,19,1,1,0,1
1611,72.76,HIGH RISK,Dropout,Yes,2,12.5,3,10.666666666666666,141.5,18,1,0,0,1
3700,72.72,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,112.9,18,1,0,0,1
3513,72.65,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,129.5,20,1,0,0,1
4387,72.46,HIGH RISK,Dropout,Yes,2,12.5,3,12.333333333333334,115.2,21,1,0,1,0
4327,72.36,HIGH RISK,Dropout,Yes,5,13.2,4,12.0,127.5,26,0,1,0,0
1079,72.35,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,117.3,20,1,1,0,0
520,72.27,HIGH RISK,Dropout,Yes,5,10.2,4,11.25,112.1,23,1,0,0,0
1453,72.14,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,119.4,20,1,0,0,1
2414,72.04,HIGH RISK,Graduate,Yes,3,10.666666666666666,5,11.8,100.0,41,1,0,0,0
2199,71.7,HIGH RISK,Dropout,Yes,2,10.0,3,11.0,127.3,19,1,0,0,1
2204,71.62,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,130.0,37,1,0,0,1
3106,71.59,HIGH RISK,Dropout,Yes,5,15.4,5,15.333333333333334,130.0,29,1,0,0,0
4158,71.41,HIGH RISK,Dropout,Yes,2,12.5,1,13.0,150.2,19,1,0,0,0
1824,71.25,HIGH RISK,Dropout,Yes,2,10.5,2,11.666666666666666,112.9,24,1,0,0,0
556,70.99,HIGH RISK,Dropout,Yes,6,10.857142857142858,14,12.428571428571429,150.0,25,1,0,0,1
3717,70.98,HIGH RISK,Dropout,Yes,2,11.5,2,11.5,140.0,20,1,0,0,1
1188,70.96,HIGH RISK,Dropout,Yes,1,11.0,1,10.0,132.3,20,1,0,0,0
3381,70.62,HIGH RISK,Dropout,Yes,3,12.066666666666668,3,13.766666666666666,105.8,26,1,0,0,0
3515,70.57,HIGH RISK,Dropout,Yes,4,11.25,3,11.666666666666666,114.0,29,1,0,0,1
3787,70.34,HIGH RISK,Dropout,Yes,0,0.0,0,0.0,148.6,20,1,0,0,1
3265,70.29,HIGH RISK,Dropout,Yes,1,11.0,5,12.4,113.0,21,1,0,0,0
880,70.23,HIGH RISK,Dropout,Yes,7,12.142857142857142,5,12.2,120.0,23,1,0,0,1
808,70.16,HIGH RISK,Enrolled,Yes,4,13.0,6,14.0,141.3,23,0,1,0,0
4401,70.14,HIGH RISK,Dropout,Yes,3,13.333333333333334,4,10.75,140.0,37,1,1,0,1
4181,70.13,HIGH RISK,Enrolled,Yes,3,10.666666666666666,4,13.5,121.8,18,1,1,0,0
572,69.98,MEDIUM RISK,Dropout,Yes,1,12.0,0,0.0,124.8,22,1,0,0,1
1798,69.97,MEDIUM RISK,Dropout,Yes,3,11.666666666666666,3,15.0,132.0,18,1,0,1,0
3726,69.72,MEDIUM RISK,Dropout,Yes,6,11.666666666666666,5,11.4,130.0,22,1,0,0,1
2905,69.68,MEDIUM RISK,Dropout,Yes,3,12.0,4,12.0,129.0,37,1,0,0,0
4242,69.68,MEDIUM RISK,Dropout,Yes,7,13.327142857142857,7,13.327142857142857,141.5,19,0,1,0,0
2738,69.68,MEDIUM RISK,Dropout,Yes,4,11.0,6,10.857142857142858,134.9,18,1,1,0,0
1480,69.65,MEDIUM RISK,Dropout,Yes,0,0.0,4,13.2,116.7,20,1,0,1,1
277,69.63,MEDIUM RISK,Dropout,Yes,3,10.666666666666666,5,11.0,113.7,20,1,0,0,0
2644,69.58,MEDIUM RISK,Dropout,Yes,3,13.5,4,11.5,151.2,25,1,0,0,1
3992,69.56,MEDIUM RISK,Dropout,Yes,2,10.5,4,10.5,109.5,19,1,0,0,0
1750,69.33,MEDIUM RISK,Dropout,Yes,10,12.4,13,11.538461538461538,105.2,25,1,0,0,1
3861,69.32,MEDIUM RISK,Dropout,Yes,4,11.75,1,11.0,134.3,25,1,0,0,1
3277,69.14,MEDIUM RISK,Dropout,Yes,5,11.0,10,12.0,117.7,34,1,0,0,0
4147,69.03,MEDIUM RISK,Dropout,Yes,4,12.5625,4,12.0,120.9,39,1,0,0,0
2023,68.91,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,117.0,21,1,0,0,1
2469,68.53,MEDIUM RISK,Dropout,Yes,3,12.666666666666666,4,12.75,131.7,20,1,0,0,1
3616,68.51,MEDIUM RISK,Dropout,Yes,4,11.142857142857142,3,12.666666666666666,119.1,18,1,1,0,1
702,68.44,MEDIUM RISK,Dropout,Yes,3,13.666666666666666,3,14.0,128.0,49,1,0,0,1
4312,68.38,MEDIUM RISK,Enrolled,Yes,1,10.0,0,0.0,123.5,18,1,0,0,1
1464,68.29,MEDIUM RISK,Dropout,Yes,1,10.0,2,13.0,150.0,23,1,0,0,1
1564,68.27,MEDIUM RISK,Enrolled,Yes,2,11.0,3,12.0,140.0,20,0,1,0,0
2229,68.1,MEDIUM RISK,Dropout,Yes,4,14.0,5,13.8,155.5,47,1,0,0,1
2834,68.0,MEDIUM RISK,Enrolled,Yes,2,11.0,3,12.0,111.8,22,1,0,0,0
2262,67.74,MEDIUM RISK,Dropout,Yes,2,11.5,0,0.0,114.4,22,1,0,0,1
466,67.67,MEDIUM RISK,Dropout,Yes,5,10.8,9,11.444444444444445,135.0,27,1,0,0,0
3121,67.63,MEDIUM RISK,Dropout,Yes,6,12.833333333333334,5,11.4,129.2,31,1,0,0,0
2701,67.4,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,126.3,21,1,1,0,1
4332,67.35,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,130.0,23,1,0,0,0
3740,67.25,MEDIUM RISK,Dropout,Yes,2,11.5,0,0.0,118.4,18,1,0,0,1
3520,67.22,MEDIUM RISK,Dropout,Yes,6,11.5,7,11.714285714285714,120.0,34,1,1,0,1
164,67.06,MEDIUM RISK,Dropout,Yes,3,11.0,4,11.5,123.3,21,1,0,0,0
573,66.89,MEDIUM RISK,Dropout,Yes,3,10.8,3,10.5,106.5,19,1,0,0,1
4260,66.88,MEDIUM RISK,Dropout,Yes,2,14.0,3,13.0,141.4,19,1,0,0,0
2447,66.86,MEDIUM RISK,Dropout,Yes,5,16.2,7,13.5,150.0,44,1,0,0,1
4016,66.72,MEDIUM RISK,Dropout,Yes,3,12.0,3,10.333333333333334,138.7,31,1,0,0,0
3735,66.7,MEDIUM RISK,Dropout,Yes,7,11.25,5,11.2,112.0,22,1,0,0,1
2115,66.68,MEDIUM RISK,Dropout,Yes,4,11.25,5,11.0,140.2,18,1,0,0,0
2389,66.61,MEDIUM RISK,Dropout,Yes,2,12.5,4,10.8,120.8,18,1,0,1,1
121,66.6,MEDIUM RISK,Dropout,Yes,2,11.0,3,11.0,131.0,21,1,0,0,0
696,66.59,MEDIUM RISK,Dropout,Yes,2,13.5,4,13.333333333333334,152.1,18,1,1,0,1
3554,66.53,MEDIUM RISK,Dropout,Yes,5,17.714285714285715,5,16.5,150.0,20,1,1,0,1
1813,66.39,MEDIUM RISK,Dropout,Yes,5,12.6,5,12.1,120.0,44,1,0,0,1
4414,66.18,MEDIUM RISK,Enrolled,Yes,2,13.0,5,11.6,121.2,25,1,0,0,1
2129,66.1,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,176.7,19,1,0,1,0
3518,65.84,MEDIUM RISK,Dropout,Yes,1,12.0,0,0.0,121.7,18,1,0,0,1
3810,65.83,MEDIUM RISK,Dropout,Yes,5,12.6,4,12.75,104.0,54,1,0,0,0
2128,65.52,MEDIUM RISK,Dropout,Yes,6,12.758333333333333,6,12.758333333333333,130.8,18,0,0,0,0
3009,65.51,MEDIUM RISK,Dropout,Yes,4,14.6,5,14.4,130.7,18,1,0,0,0
3854,65.33,MEDIUM RISK,Dropout,Yes,12,10.666666666666666,14,10.642857142857142,120.5,35,1,1,0,1
3594,65.3,MEDIUM RISK,Dropout,Yes,5,11.8,6,13.0,133.7,18,1,1,0,1
3048,65.26,MEDIUM RISK,Dropout,Yes,5,14.2,6,13.166666666666666,134.2,18,1,0,0,0
2455,65.23,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,147.7,18,1,0,1,1
4282,65.2,MEDIUM RISK,Enrolled,Yes,0,0.0,3,11.25,105.0,21,1,0,0,1
3158,64.95,MEDIUM RISK,Dropout,Yes,2,10.0,3,10.333333333333334,129.8,22,1,0,0,0
2417,64.87,MEDIUM RISK,Dropout,Yes,4,11.25,4,10.25,119.3,25,1,0,1,1
4348,64.87,MEDIUM RISK,Dropout,Yes,2,10.0,2,11.0,129.2,19,1,0,0,0
1939,64.78,MEDIUM RISK,Dropout,Yes,1,12.0,5,13.0,100.0,24,1,0,0,0
2704,64.73,MEDIUM RISK,Dropout,Yes,4,11.2,3,11.25,140.0,25,1,0,0,1
575,64.72,MEDIUM RISK,Graduate,Yes,0,0.0,0,0.0,109.3,19,1,0,0,1
3897,64.56,MEDIUM RISK,Enrolled,Yes,0,0.0,1,11.0,122.6,22,1,0,0,1
981,64.48,MEDIUM RISK,Dropout,Yes,2,10.5,4,11.25,128.2,34,1,0,0,1
3561,64.44,MEDIUM RISK,Enrolled,Yes,0,0.0,5,13.06,100.0,33,1,0,0,1
3574,64.43,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,125.7,18,1,0,0,1
3686,64.19,MEDIUM RISK,Dropout,Yes,6,15.9,6,15.714285714285714,134.4,24,1,0,0,1
1719,63.86,MEDIUM RISK,Dropout,Yes,2,14.5,0,0.0,129.0,24,1,0,0,1
622,63.65,MEDIUM RISK,Dropout,Yes,2,10.0,2,10.75,114.6,19,1,0,0,0
910,63.6,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,134.6,20,1,0,0,0
2334,63.59,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,130.2,18,1,0,1,1
3951,63.59,MEDIUM RISK,Dropout,Yes,3,15.333333333333334,6,13.5,138.0,21,1,0,1,0
2963,63.47,MEDIUM RISK,Dropout,Yes,1,11.0,2,12.0,121.4,18,1,0,0,0
2965,63.28,MEDIUM RISK,Dropout,Yes,6,12.5,6,13.285714285714286,138.4,19,1,1,1,0
76,63.26,MEDIUM RISK,Dropout,Yes,3,10.857142857142858,3,10.333333333333334,115.5,18,1,1,0,1
623,63.24,MEDIUM RISK,Dropout,Yes,4,10.25,4,13.25,114.6,19,1,0,0,0
220,63.24,MEDIUM RISK,Dropout,Yes,2,13.5,0,0.0,131.5,21,1,0,0,0
1189,63.14,MEDIUM RISK,Graduate,Yes,4,11.5,6,11.666666666666666,120.7,18,1,1,0,0
1558,63.14,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,143.6,18,1,1,0,1
3063,63.09,MEDIUM RISK,Dropout,Yes,4,11.0,4,12.25,107.5,18,1,0,1,0
3489,62.96,MEDIUM RISK,Dropout,Yes,3,12.333333333333334,2,12.5,110.0,24,1,1,0,1
1577,62.84,MEDIUM RISK,Dropout,Yes,4,13.75,5,11.4,135.6,46,1,0,0,0
1114,62.81,MEDIUM RISK,Enrolled,Yes,3,11.333333333333334,3,10.666666666666666,140.0,25,1,0,0,0
901,62.8,MEDIUM RISK,Dropout,Yes,2,14.0,2,10.0,107.7,19,1,0,0,0
3997,62.72,MEDIUM RISK,Dropout,Yes,2,12.0,3,12.0,120.0,18,1,0,0,0
155,62.71,MEDIUM RISK,Dropout,Yes,3,10.0,3,12.666666666666666,108.7,21,1,0,0,0
2095,62.65,MEDIUM RISK,Dropout,Yes,5,15.6,6,16.333333333333332,132.9,29,0,0,0,0
1618,62.52,MEDIUM RISK,Dropout,Yes,5,11.8,5,11.4,95.0,24,1,0,0,0
3208,62.48,MEDIUM RISK,Dropout,Yes,6,11.571428571428571,6,11.571428571428571,111.8,25,1,1,0,1
2392,62.34,MEDIUM RISK,Dropout,Yes,10,11.6,8,12.5,130.0,25,1,0,0,1
2293,62.32,MEDIUM RISK,Dropout,Yes,3,11.333333333333334,3,13.666666666666666,131.0,22,1,0,0,1
1569,61.98,MEDIUM RISK,Enrolled,Yes,2,11.666666666666666,0,0.0,137.0,19,1,1,0,0
223,61.85,MEDIUM RISK,Dropout,Yes,2,12.5,4,11.25,117.5,18,1,0,0,0
3937,61.61,MEDIUM RISK,Dropout,Yes,4,11.0,2,12.0,108.0,20,1,1,0,0
540,61.58,MEDIUM RISK,Dropout,Yes,6,11.333333333333334,4,12.5,122.1,19,1,0,0,1
2237,61.43,MEDIUM RISK,Enrolled,Yes,2,13.0,4,12.75,117.8,19,1,0,0,1
4256,61.4,MEDIUM RISK,Dropout,Yes,9,12.555555555555555,13,13.846153846153848,120.0,18,1,0,0,0
4139,61.2,MEDIUM RISK,Dropout,Yes,4,13.5,3,12.333333333333334,111.5,18,1,0,0,0
4300,61.12,MEDIUM RISK,Dropout,Yes,1,10.0,1,10.0,118.3,18,1,0,0,1
3528,60.9,MEDIUM RISK,Dropout,Yes,6,12.2,5,11.94,136.6,23,1,0,0,1
2691,60.85,MEDIUM RISK,Dropout,Yes,2,11.0,4,10.75,100.0,21,1,0,0,1
3301,60.82,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,130.7,18,1,0,0,0
1862,60.81,MEDIUM RISK,Enrolled,Yes,1,11.0,0,0.0,125.9,34,1,0,0,1
3028,60.71,MEDIUM RISK,Dropout,Yes,3,11.333333333333334,4,12.0,119.6,19,1,0,0,0
3078,60.58,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,128.0,27,0,1,0,1
254,60.55,MEDIUM RISK,Enrolled,Yes,0,0.0,1,11.0,123.2,18,1,0,0,0
855,60.46,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,120.4,18,0,1,0,1
101,60.42,MEDIUM RISK,Dropout,Yes,5,13.4,8,12.875,128.8,21,1,0,0,0
3708,60.39,MEDIUM RISK,Graduate,Yes,0,0.0,0,0.0,120.5,22,1,0,0,1
1176,60.36,MEDIUM RISK,Dropout,Yes,3,11.25,4,11.0,130.0,18,1,0,0,1
863,60.28,MEDIUM RISK,Dropout,Yes,7,12.142857142857142,2,12.0,119.8,21,1,0,0,1
108,60.24,MEDIUM RISK,Dropout,Yes,4,13.25,4,14.2,106.7,20,1,0,0,0
2790,60.16,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,100.0,33,1,1,1,1
4056,59.71,MEDIUM RISK,Dropout,Yes,4,12.0,4,12.0,110.0,28,1,0,0,0
801,59.61,MEDIUM RISK,Enrolled,Yes,4,12.0,6,11.0,130.0,22,0,0,1,0
2765,59.41,MEDIUM RISK,Enrolled,Yes,3,11.25,3,11.0,130.1,25,1,0,0,0
3600,59.32,MEDIUM RISK,Dropout,Yes,6,14.5,11,15.090909090909092,128.2,23,1,0,0,0
993,59.27,MEDIUM RISK,Dropout,Yes,6,11.0,6,11.428571428571429,149.0,18,1,0,0,0
1707,59.2,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,139.7,18,1,0,0,1
4272,59.19,MEDIUM RISK,Dropout,Yes,5,15.2,5,14.6,127.5,19,1,0,0,1
2013,58.65,MEDIUM RISK,Dropout,Yes,5,10.6,5,13.2,105.5,33,1,1,0,0
2256,58.61,MEDIUM RISK,Dropout,Yes,5,14.333333333333334,6,13.714285714285714,121.5,54,1,0,0,1
2923,58.59,MEDIUM RISK,Dropout,Yes,5,12.4,6,11.333333333333334,98.5,48,1,0,0,0
2929,58.49,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,115.7,20,1,0,0,0
1,58.49,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,127.3,20,1,0,0,1
1879,58.46,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,139.6,18,0,1,1,1
58,58.15,MEDIUM RISK,Dropout,Yes,10,12.9,5,13.0,155.3,27,1,0,0,0
4412,58.03,MEDIUM RISK,Dropout,Yes,3,13.333333333333334,6,12.5,150.0,21,1,0,0,1
179,57.97,MEDIUM RISK,Dropout,Yes,5,10.4,5,12.4,133.0,18,1,0,0,0
3204,57.81,MEDIUM RISK,Dropout,Yes,3,11.0,4,10.8,118.0,19,1,0,0,1
831,57.64,MEDIUM RISK,Dropout,Yes,6,11.0,6,11.666666666666666,128.7,20,1,0,0,0
3190,57.61,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,110.0,19,1,0,0,1
2473,57.61,MEDIUM RISK,Dropout,Yes,3,10.333333333333334,4,11.25,129.1,18,1,0,0,1
743,57.59,MEDIUM RISK,Dropout,Yes,6,12.4,5,14.2,132.9,18,1,0,0,1
518,57.39,MEDIUM RISK,Dropout,Yes,3,11.666666666666666,5,12.8,123.0,23,1,0,0,0
2860,57.35,MEDIUM RISK,Enrolled,Yes,4,12.5,5,13.0,106.0,48,1,0,0,0
1559,57.29,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,134.6,19,1,0,0,1
837,57.11,MEDIUM RISK,Dropout,Yes,4,10.75,3,13.333333333333334,125.4,19,1,0,0,1
2922,57.1,MEDIUM RISK,Enrolled,Yes,0,0.0,4,13.25,117.5,34,1,0,0,0
3795,57.06,MEDIUM RISK,Dropout,Yes,2,12.0,1,12.0,121.3,18,1,0,0,1
3685,56.66,MEDIUM RISK,Dropout,Yes,4,11.5,2,11.0,110.0,30,1,0,0,1
3681,56.6,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,120.7,18,1,1,0,1
1449,56.5,MEDIUM RISK,Dropout,Yes,3,13.666666666666666,3,11.5,140.0,20,1,0,0,1
3539,56.47,MEDIUM RISK,Dropout,Yes,4,10.25,4,12.5,120.5,19,1,0,0,1
2750,56.4,MEDIUM RISK,Dropout,Yes,5,11.6,4,11.5,122.5,47,1,0,0,1
4378,55.96,MEDIUM RISK,Dropout,Yes,12,11.333333333333334,14,11.071428571428571,103.8,28,1,0,0,0
3370,55.92,MEDIUM RISK,Dropout,Yes,3,11.333333333333334,4,11.0,142.7,18,1,1,0,0
568,55.88,MEDIUM RISK,Dropout,Yes,3,11.333333333333334,3,11.666666666666666,118.9,18,1,0,0,1
1713,55.64,MEDIUM RISK,Dropout,Yes,5,11.34,5,12.16,100.0,33,0,0,0,0
934,55.64,MEDIUM RISK,Dropout,Yes,2,11.5,3,11.0,127.7,31,1,0,0,0
2429,55.56,MEDIUM RISK,Dropout,Yes,6,10.857142857142858,6,11.666666666666666,114.0,29,1,0,0,1
1047,55.52,MEDIUM RISK,Dropout,Yes,6,13.166666666666666,6,13.166666666666666,157.5,19,1,0,0,0
4155,55.42,MEDIUM RISK,Dropout,Yes,3,10.666666666666666,3,11.666666666666666,116.8,18,1,0,0,0
2327,55.39,MEDIUM RISK,Enrolled,Yes,1,10.0,0,0.0,121.6,19,1,0,0,1
3325,55.39,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,100.0,27,1,0,0,1
706,55.31,MEDIUM RISK,Dropout,Yes,4,13.333333333333334,5,13.0,138.1,37,1,0,1,1
3638,55.3,MEDIUM RISK,Enrolled,Yes,6,12.666666666666666,7,12.857142857142858,108.0,33,0,1,0,0
2597,55.08,MEDIUM RISK,Dropout,Yes,5,12.2,5,11.4,143.0,21,1,1,0,0
170,54.9,MEDIUM RISK,Dropout,Yes,2,11.333333333333334,3,12.0,117.0,21,1,0,0,0
2190,54.69,MEDIUM RISK,Dropout,Yes,6,12.333333333333334,5,12.2,125.8,20,1,1,0,1
2048,54.57,MEDIUM RISK,Dropout,Yes,4,11.225,4,13.5,121.5,20,1,0,0,0
2879,54.53,MEDIUM RISK,Dropout,Yes,8,11.875,11,13.0,100.0,34,1,0,0,0
4209,54.5,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,160.4,19,0,0,0,0
2258,54.43,MEDIUM RISK,Enrolled,Yes,2,11.5,3,10.666666666666666,130.0,20,1,0,0,1
2463,54.39,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,165.7,18,1,0,0,1
399,54.29,MEDIUM RISK,Dropout,Yes,4,13.714285714285714,5,11.8,114.2,18,1,1,0,0
2401,54.28,MEDIUM RISK,Dropout,Yes,4,11.0,4,11.5,111.5,45,1,0,0,1
4216,54.24,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,137.9,18,0,1,0,0
2512,53.9,MEDIUM RISK,Enrolled,Yes,5,12.419999999999998,4,11.575,190.0,18,1,0,0,0
2269,53.45,MEDIUM RISK,Dropout,Yes,3,10.666666666666666,4,12.65,120.6,18,1,0,0,1
3111,53.39,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,132.0,19,1,0,0,0
2164,53.3,MEDIUM RISK,Graduate,Yes,7,13.775,6,13.796666666666669,127.6,23,1,0,0,0
4304,53.1,MEDIUM RISK,Dropout,Yes,6,12.0,5,11.6,139.7,18,1,0,0,1
535,53.03,MEDIUM RISK,Graduate,Yes,0,0.0,0,0.0,150.0,25,1,0,0,1
2383,53.01,MEDIUM RISK,Dropout,Yes,5,15.142857142857142,6,13.166666666666666,130.0,27,1,0,0,1
2880,52.99,MEDIUM RISK,Dropout,Yes,3,11.666666666666666,4,12.5,144.5,45,1,0,0,0
3724,52.94,MEDIUM RISK,Dropout,Yes,3,10.666666666666666,1,12.0,130.4,18,1,1,0,1
2865,52.92,MEDIUM RISK,Dropout,Yes,5,11.0,5,12.0,119.6,22,1,0,1,0
2364,52.87,MEDIUM RISK,Enrolled,Yes,2,11.666666666666666,0,0.0,140.0,22,1,0,0,1
1530,52.85,MEDIUM RISK,Dropout,Yes,7,11.328571428571427,7,11.328571428571427,140.0,23,0,1,0,0
1762,52.81,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,146.3,18,1,0,1,0
2240,52.75,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,138.3,25,0,1,0,1
1821,52.53,MEDIUM RISK,Enrolled,Yes,3,11.666666666666666,5,13.0,130.0,19,0,0,0,0
3817,52.45,MEDIUM RISK,Dropout,Yes,3,11.0,4,11.5,111.8,19,1,0,0,1
1726,52.43,MEDIUM RISK,Dropout,Yes,4,12.0,3,11.333333333333334,120.0,38,1,0,0,0
2361,52.24,MEDIUM RISK,Enrolled,Yes,1,11.0,1,10.0,110.3,24,1,1,0,1
2588,52.2,MEDIUM RISK,Enrolled,Yes,1,11.0,2,10.5,106.0,24,1,0,0,0
3173,52.18,MEDIUM RISK,Dropout,Yes,4,12.25,5,12.2,116.9,18,1,1,0,0
17,52.14,MEDIUM RISK,Enrolled,Yes,2,11.0,1,12.0,137.4,18,1,0,0,0
4034,52.1,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,162.5,19,1,0,0,1
3482,52.01,MEDIUM RISK,Graduate,Yes,0,0.0,0,0.0,132.9,22,1,0,0,1
1421,51.8,MEDIUM RISK,Dropout,Yes,5,11.4,5,11.8,127.3,18,1,0,0,0
2275,51.38,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,139.0,36,1,0,0,1
3194,51.26,MEDIUM RISK,Dropout,Yes,4,11.25,7,12.375,116.9,20,1,0,0,1
1690,51.24,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,123.8,19,1,0,0,1
2705,51.23,MEDIUM RISK,Enrolled,Yes,0,0.0,0,0.0,108.0,19,1,0,0,1
3609,51.18,MEDIUM RISK,Dropout,Yes,5,14.571428571428571,5,15.8,121.5,20,1,0,0,1
625,51.12,MEDIUM RISK,Dropout,Yes,3,12.666666666666666,6,13.333333333333334,109.0,23,1,0,1,0
2564,51.01,MEDIUM RISK,Enrolled,Yes,0,0.0,1,12.0,126.0,20,1,0,0,0
361,50.77,MEDIUM RISK,Graduate,Yes,6,11.833333333333334,6,11.666666666666666,128.5,18,1,0,0,0
2004,50.73,MEDIUM RISK,Dropout,Yes,4,12.0,6,11.666666666666666,122.1,18,1,0,1,0
206,50.51,MEDIUM RISK,Graduate,Yes,4,10.75,4,11.0,119.1,18,1,0,0,0
1646,50.32,MEDIUM RISK,Dropout,Yes,0,0.0,0,0.0,119.7,21,1,0,0,0
3613,50.27,MEDIUM RISK,Dropout,Yes,2,12.0,4,12.5,140.0,19,1,0,0,1
776,50.22,MEDIUM RISK,Dropout,Yes,3,12.0,6,12.0,140.0,22,1,1,0,0
3529,49.87,MEDIUM RISK,Dropout,No,3,14.2,4,11.6,111.0,18,1,0,0,1
3695,49.67,MEDIUM RISK,Dropout,No,0,0.0,0,0.0,124.8,18,1,0,0,1
3805,49.51,MEDIUM RISK,Dropout,No,2,10.0,4,10.75,130.1,18,1,0,0,0
4165,49.51,MEDIUM RISK,Dropout,No,0,0.0,0,0.0,143.4,21,1,0,0,0
3279,49.46,MEDIUM RISK,Dropout,No,2,13.0,1,10.0,117.9,22,1,0,0,0
4072,49.25,MEDIUM RISK,Dropout,No,4,10.0,4,11.75,122.7,18,1,0,0,0
2661,49.03,MEDIUM RISK,Dropout,No,4,11.333333333333334,4,10.75,132.9,32,1,0,0,1
2120,48.92,MEDIUM RISK,Enrolled,No,0,0.0,0,0.0,134.8,18,1,0,0,0
3160,48.87,MEDIUM RISK,Enrolled,No,2,11.333333333333334,3,11.0,122.8,20,1,0,1,1
1339,48.82,MEDIUM RISK,Dropout,No,5,11.0,5,11.5,120.0,21,1,0,0,0
2480,48.71,MEDIUM RISK,Dropout,No,3,11.333333333333334,3,10.666666666666666,127.8,23,1,0,0,1
1801,48.52,MEDIUM RISK,Dropout,No,5,12.288,5,12.288,126.0,18,1,0,0,1
1420,48.49,MEDIUM RISK,Dropout,No,5,12.833333333333334,6,12.571428571428571,120.0,24,1,0,0,0
1000,48.37,MEDIUM RISK,Dropout,No,6,13.0,6,12.5,143.6,18,1,0,0,0
1428,48.34,MEDIUM RISK,Enrolled,No,2,13.5,5,13.4,133.2,19,1,0,0,0
2388,48.25,MEDIUM RISK,Graduate,No,0,0.0,0,0.0,137.5,19,0,1,0,1
2659,48.1,MEDIUM RISK,Dropout,No,0,0.0,0,0.0,136.0,22,1,0,0,1
1969,48.01,MEDIUM RISK,Enrolled,No,3,10.666666666666666,4,13.25,128.2,18,1,1,0,0
2830,47.15,MEDIUM RISK,Dropout,No,0,0.0,0,0.0,126.9,20,1,0,0,0
2181,47.04,MEDIUM RISK,Dropout,No,0,0.0,0,0.0,127.3,19,1,0,0,0
3621,46.97,MEDIUM RISK,Dropout,No,5,11.0,4,12.25,109.6,18,1,0,0,0
3698,46.84,MEDIUM RISK,Enrolled,No,2,10.5,5,10.8,125.0,19,1,0,0,1
1143,46.79,MEDIUM RISK,Dropout,No,4,13.75,4,15.0,130.8,20,1,0,0,0
